ID,Edge Type,Source,Target,Weight,Source Node Type,Target Node Type
1768,Topic to Topic,Fractions,Histograms,1.0986122886681098,Topic,Topic
1769,Topic to Topic,Fractions,Unit conversion,1.0986122886681098,Topic,Topic
1770,Topic to Topic,Fractions,Power-laws,1.0986122886681098,Topic,Topic
1771,Topic to Topic,Fractions,Integration,1.0986122886681098,Topic,Topic
1772,Topic to Topic,Histograms,Unit conversion,1.0986122886681098,Topic,Topic
1773,Topic to Topic,Histograms,Power-laws,1.0986122886681098,Topic,Topic
1774,Topic to Topic,Histograms,Integration,1.0986122886681098,Topic,Topic
1775,Topic to Topic,Unit conversion,Power-laws,1.0986122886681098,Topic,Topic
1776,Topic to Topic,Unit conversion,Integration,1.0986122886681098,Topic,Topic
1777,Topic to Topic,Power-laws,Integration,1.0986122886681098,Topic,Topic
1778,Topic to Knowledge Point,Histograms,Interpretation of Astronomical Data,0.6931471805599453,Topic,Knowledge Point
1779,Topic to Topic,Algebra,evaluating power functions,1.3862943611198906,Topic,Topic
1780,Topic to Knowledge Point,Algebra,Understanding of the Magnitude Scale,0.6931471805599453,Topic,Knowledge Point
1781,Topic to Knowledge Point,evaluating power functions,Understanding of the Magnitude Scale,0.6931471805599453,Topic,Knowledge Point
1782,Topic to Knowledge Point,Proportion,Dimensional Analysis,0.6931471805599453,Topic,Knowledge Point
1783,Topic to Topic,Scale,Measurement,0.6931471805599453,Topic,Topic
1784,Topic to Topic,Scale,Metric units,0.6931471805599453,Topic,Topic
1785,Topic to Knowledge Point,Measurement,Scale Interpretation,0.6931471805599453,Topic,Knowledge Point
1786,Topic to Knowledge Point,Spherical volumes,Density Calculation,1.0986122886681098,Topic,Knowledge Point
1787,Topic to Knowledge Point,Density,Density Calculation,1.0986122886681098,Topic,Knowledge Point
1788,Topic to Knowledge Point,Scientific notation,Understanding of Volume Calculation,0.6931471805599453,Topic,Knowledge Point
1789,Topic to Knowledge Point,Scientific notation,Problem-Solving Skills,1.0986122886681098,Topic,Knowledge Point
1790,Topic to Topic,Algebra,Exponential functions,1.0986122886681098,Topic,Topic
1791,Topic to Topic,Algebra,Graphing,1.791759469228055,Topic,Topic
1792,Topic to Topic,Exponential functions,Graphing,1.0986122886681098,Topic,Topic
1793,Topic to Topic,Exponential functions,Scientific notation,1.791759469228055,Topic,Topic
1794,Topic to Topic,Graphing,Scientific notation,1.0986122886681098,Topic,Topic
1795,Topic to Knowledge Point,Scientific notation,Concept of Scale Height,0.6931471805599453,Topic,Knowledge Point
1796,Topic to Topic,Scale drawings,Unit conversion,1.0986122886681098,Topic,Topic
1797,Topic to Topic,Scale drawings,distance = speed x time,1.0986122886681098,Topic,Topic
1798,Topic to Topic,Unit conversion,distance = speed x time,1.0986122886681098,Topic,Topic
1799,Topic to Topic,Geometry of circles and arcs,distance = speed x time,1.0986122886681098,Topic,Topic
1800,Topic to Topic,Scientific notation,rate = amount/time,0.6931471805599453,Topic,Topic
1801,Topic to Topic,Topics Distance = speed x time,Unit conversion,1.0986122886681098,Topic,Topic
1802,Topic to Topic,Topics Distance = speed x time,Evaluating formulae,1.0986122886681098,Topic,Topic
1803,Topic to Topic,Unit conversion,Evaluating formulae,1.0986122886681098,Topic,Topic
1804,Topic to Knowledge Point,Topics Distance = speed x time,Understanding Stellar Motion,1.0986122886681098,Topic,Knowledge Point
1805,Topic to Knowledge Point,Unit conversion,Understanding Stellar Motion,1.0986122886681098,Topic,Knowledge Point
1806,Topic to Knowledge Point,Evaluating formulae,Understanding Stellar Motion,1.0986122886681098,Topic,Knowledge Point
1807,Topic to Topic,Topics Distance = speed x time,Parametric Equations,0.6931471805599453,Topic,Topic
1808,Topic to Topic,Unit conversion,Parametric Equations,0.6931471805599453,Topic,Topic
1809,Topic to Topic,Evaluating formulae,Parametric Equations,0.6931471805599453,Topic,Topic
1810,Knowledge Point to Knowledge Point,Understanding Stellar Motion,Parametric Equations,0.6931471805599453,Knowledge Point,Knowledge Point
1811,Topic to Topic,Scientific notation,distance = speed x time,0.6931471805599453,Topic,Topic
1812,Topic to Topic,Scientific notation,density = mass/volume,0.6931471805599453,Topic,Topic
1813,Topic to Topic,distance = speed x time,density = mass/volume,0.6931471805599453,Topic,Topic
1814,Topic to Knowledge Point,Scientific notation,Understanding of Stellar Evolution,0.6931471805599453,Topic,Knowledge Point
1815,Topic to Topic,Scientific notation,Metric math,1.3862943611198906,Topic,Topic
1816,Topic to Topic,Proportions,speed = distance/time,0.6931471805599453,Topic,Topic
1817,Topic to Topic,Half-life,Exponential functions,1.0986122886681098,Topic,Topic
1818,Topic to Topic,Half-life,Scientific notation,1.0986122886681098,Topic,Topic
1819,Topic to Knowledge Point,Half-life,Radioactive Decay and Half-Life Concepts,0.6931471805599453,Topic,Knowledge Point
1820,Topic to Knowledge Point,Exponential functions,Radioactive Decay and Half-Life Concepts,0.6931471805599453,Topic,Knowledge Point
1821,Topic to Knowledge Point,Scientific notation,Radioactive Decay and Half-Life Concepts,0.6931471805599453,Topic,Knowledge Point
1822,Topic to Topic,Counting,Unit conversion,1.6094379124341003,Topic,Topic
1823,Topic to Knowledge Point,Counting,Understanding of Proportions,0.6931471805599453,Topic,Knowledge Point
1824,Topic to Knowledge Point,Unit conversion,Understanding of Proportions,0.6931471805599453,Topic,Knowledge Point
1825,Topic to Knowledge Point,Counting,Proportional Relationships,0.6931471805599453,Topic,Knowledge Point
1826,Topic to Knowledge Point,Unit conversion,Comparative Analysis,1.0986122886681098,Topic,Knowledge Point
1827,Knowledge Point to Knowledge Point,Proportional Relationships,Comparative Analysis,0.6931471805599453,Knowledge Point,Knowledge Point
1828,Topic to Knowledge Point,Unit conversion,Conversion of Units,1.0986122886681098,Topic,Knowledge Point
1829,Topic to Topic,Graphing,Counting,1.9459101490553132,Topic,Topic
1830,Topic to Knowledge Point,Graphing,Scale and Proportions,0.6931471805599453,Topic,Knowledge Point
1831,Topic to Knowledge Point,Counting,Scale and Proportions,0.6931471805599453,Topic,Knowledge Point
1832,Topic to Knowledge Point,Graphing,Understanding of Planetary Formation,1.0986122886681098,Topic,Knowledge Point
1833,Topic to Knowledge Point,Counting,Understanding of Planetary Formation,1.0986122886681098,Topic,Knowledge Point
1834,Topic to Knowledge Point,Scientific notation,Data Interpretation Skills,0.6931471805599453,Topic,Knowledge Point
1835,Topic to Knowledge Point,Pie graphs,Understanding of Atmospheric Composition,0.6931471805599453,Topic,Knowledge Point
1836,Topic to Knowledge Point,Percentage,Comparative Analysis,0.6931471805599453,Topic,Knowledge Point
1837,Knowledge Point to Knowledge Point,Measurement Units,Comparative Analysis,0.6931471805599453,Knowledge Point,Knowledge Point
1838,Topic to Knowledge Point,Algebra,Knowledge of Planetary Radii,0.6931471805599453,Topic,Knowledge Point
1839,Topic to Knowledge Point,Experts differential calculus,Knowledge of Planetary Radii,0.6931471805599453,Topic,Knowledge Point
1840,Topic to Knowledge Point,Pythagorean Theorem,Knowledge of Planetary Radii,0.6931471805599453,Topic,Knowledge Point
1841,Topic to Knowledge Point,Algebra,Application of the Chain Rule in Calculus,0.6931471805599453,Topic,Knowledge Point
1842,Topic to Knowledge Point,Experts differential calculus,Application of the Chain Rule in Calculus,0.6931471805599453,Topic,Knowledge Point
1843,Topic to Knowledge Point,Pythagorean Theorem,Application of the Chain Rule in Calculus,0.6931471805599453,Topic,Knowledge Point
1844,Topic to Knowledge Point,Algebra,Trigonometric Functions in Astronomy,0.6931471805599453,Topic,Knowledge Point
1845,Topic to Knowledge Point,Unit conversion,Unit Conversion and Scientific Notation,0.6931471805599453,Topic,Knowledge Point
1846,Topic to Knowledge Point,Algebra,Star Formation in Nebulae,0.6931471805599453,Topic,Knowledge Point
1847,Topic to Knowledge Point,Multiplication,Star Formation in Nebulae,0.6931471805599453,Topic,Knowledge Point
1848,Topic to Knowledge Point,Scientific notation,Star Formation in Nebulae,0.6931471805599453,Topic,Knowledge Point
1849,Topic to Knowledge Point,Division,Star Formation in Nebulae,0.6931471805599453,Topic,Knowledge Point
1850,Knowledge Point to Knowledge Point,Understanding of Infrared Astronomy,Distance Measurement in Astronomy,0.6931471805599453,Knowledge Point,Knowledge Point
1851,Topic to Knowledge Point,Working with fractions,Critical Thinking and Problem Solving,1.0986122886681098,Topic,Knowledge Point
1852,Topic to Knowledge Point,Working with fractions,Mathematical Relationships,1.0986122886681098,Topic,Knowledge Point
1853,Topic to Knowledge Point,Scale model,Mathematical Relationships,1.0986122886681098,Topic,Knowledge Point
1854,Knowledge Point to Knowledge Point,Understanding Stellar Sizes,Mathematical Relationships,0.6931471805599453,Knowledge Point,Knowledge Point
1855,Topic to Knowledge Point,Working with fractions,Understanding of Red Supergiants,0.6931471805599453,Topic,Knowledge Point
1856,Topic to Knowledge Point,Scale model,Understanding of Red Supergiants,0.6931471805599453,Topic,Knowledge Point
1857,Topic to Knowledge Point,Working with fractions,Problem-Solving Skills,1.0986122886681098,Topic,Knowledge Point
1858,Topic to Knowledge Point,Ratio,Molar Mass Calculations,0.6931471805599453,Topic,Knowledge Point
1859,Topic to Knowledge Point,Scientific notation,Molar Mass Calculations,0.6931471805599453,Topic,Knowledge Point
1860,Topic to Knowledge Point,Unit conversion,Molar Mass Calculations,0.6931471805599453,Topic,Knowledge Point
1861,Topic to Knowledge Point,Ratio,Molar Mass Calculation,0.6931471805599453,Topic,Knowledge Point
1862,Topic to Knowledge Point,Scientific notation,Molar Mass Calculation,0.6931471805599453,Topic,Knowledge Point
1863,Topic to Knowledge Point,Unit conversion,Molar Mass Calculation,0.6931471805599453,Topic,Knowledge Point
1864,Topic to Knowledge Point,Ratio,Stoichiometry,1.0986122886681098,Topic,Knowledge Point
1865,Topic to Knowledge Point,Scientific notation,Stoichiometry,1.0986122886681098,Topic,Knowledge Point
1866,Topic to Knowledge Point,Unit conversion,Stoichiometry,1.0986122886681098,Topic,Knowledge Point
1867,Knowledge Point to Knowledge Point,Stoichiometry,Unit Conversion,0.6931471805599453,Knowledge Point,Knowledge Point
1868,Topic to Knowledge Point,Algebra,Concept of Roche Limit,0.6931471805599453,Topic,Knowledge Point
1869,Topic to Knowledge Point,Number substitution,Concept of Roche Limit,0.6931471805599453,Topic,Knowledge Point
1870,Knowledge Point to Knowledge Point,Understanding of Tidal Forces,Concept of Roche Limit,0.6931471805599453,Knowledge Point,Knowledge Point
1871,Knowledge Point to Knowledge Point,Understanding of Tidal Forces,Roche Limit Concept,0.6931471805599453,Knowledge Point,Knowledge Point
1872,Topic to Topic,Trigonometry,Fractions,0.6931471805599453,Topic,Topic
1873,Topic to Topic,Trigonometry,Algebra,0.6931471805599453,Topic,Topic
1874,Topic to Topic,Fractions,Algebra,0.6931471805599453,Topic,Topic
1875,Topic to Knowledge Point,Fractions,Data Interpretation and Analysis,0.6931471805599453,Topic,Knowledge Point
1876,Topic to Knowledge Point,Graph analysis,Unit Conversion,0.6931471805599453,Topic,Knowledge Point
1877,Topic to Knowledge Point,Evaluating simple linear equations for given values,Understanding of Temperature Scales,1.3862943611198906,Topic,Knowledge Point
1878,Topic to Knowledge Point,Evaluating simple linear equations for given values,Concept of Absolute Zero,1.3862943611198906,Topic,Knowledge Point
1879,Topic to Knowledge Point,Evaluating simple linear equations for given values,Temperature Conversion,1.3862943611198906,Topic,Knowledge Point
1880,Knowledge Point to Knowledge Point,Concept of Absolute Zero,Temperature Conversion,1.3862943611198906,Knowledge Point,Knowledge Point
1881,Knowledge Point to Knowledge Point,Understanding of Temperature Scales,Concept of Absolute Zero,1.0986122886681098,Knowledge Point,Knowledge Point
1882,Knowledge Point to Knowledge Point,Understanding of Temperature Scales,Temperature Conversion,1.0986122886681098,Knowledge Point,Knowledge Point
1883,Topic to Knowledge Point,Area of circle,Understanding of Exoplanets and Transits,0.6931471805599453,Topic,Knowledge Point
1884,Topic to Knowledge Point,Ratio,Understanding of Exoplanets and Transits,0.6931471805599453,Topic,Knowledge Point
1885,Topic to Knowledge Point,Percentage,Understanding of Exoplanets and Transits,0.6931471805599453,Topic,Knowledge Point
1886,Topic to Topic,Geometry,Spherical volumes and surface areas,1.3862943611198906,Topic,Topic
1887,Topic to Topic,Spherical volumes and surface areas,Scientific notation,1.3862943611198906,Topic,Topic
1888,Topic to Knowledge Point,Scientific notation,Application of Mathematical Skills,0.6931471805599453,Topic,Knowledge Point
1889,Knowledge Point to Knowledge Point,Unit Conversion,Application of Mathematical Skills,0.6931471805599453,Knowledge Point,Knowledge Point
1890,Topic to Topic,Counting,Graph analysis,0.6931471805599453,Topic,Topic
1891,Topic to Topic,Counting,Area of a square,0.6931471805599453,Topic,Topic
1892,Topic to Topic,Graph analysis,Area of a square,0.6931471805599453,Topic,Topic
1893,Topic to Topic,Properties of ellipses,Evaluating an algebraic function,1.0986122886681098,Topic,Topic
1894,Topic to Knowledge Point,Properties of ellipses,Calculation of Orbital Elements,0.6931471805599453,Topic,Knowledge Point
1895,Topic to Topic,Scales and ratios,Volume of a sphere,1.0986122886681098,Topic,Topic
1896,Topic to Topic,Scales and ratios,density = mass/volume,1.0986122886681098,Topic,Topic
1897,Topic to Topic,Volume of a sphere,density = mass/volume,1.0986122886681098,Topic,Topic
1898,Topic to Knowledge Point,Scales and ratios,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
1899,Topic to Knowledge Point,density = mass/volume,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
1900,Topic to Knowledge Point,Evaluating square-roots and base-e exponentials,Distance Measurement in Astronomy,0.6931471805599453,Topic,Knowledge Point
1901,Topic to Topic,mass=densityxvolume,Volume of a sphere,0.6931471805599453,Topic,Topic
1902,Topic to Knowledge Point,Algebra,Units of Measurement,0.6931471805599453,Topic,Knowledge Point
1903,Topic to Knowledge Point,mass = density x volume,Volume Calculation,1.3862943611198906,Topic,Knowledge Point
1904,Topic to Knowledge Point,Scientific notation,Understanding of Planetary Composition,1.3862943611198906,Topic,Knowledge Point
1905,Topic to Knowledge Point,Scientific notation,Density Comparison,0.6931471805599453,Topic,Knowledge Point
1906,Topic to Knowledge Point,Geometry,Planetary Composition and Structure,0.6931471805599453,Topic,Knowledge Point
1907,Topic to Knowledge Point,Geometry,Volume and Density Calculations,0.6931471805599453,Topic,Knowledge Point
1908,Topic to Knowledge Point,Volume,Planetary Composition and Structure,0.6931471805599453,Topic,Knowledge Point
1909,Topic to Knowledge Point,Volume,Volume and Density Calculations,0.6931471805599453,Topic,Knowledge Point
1910,Topic to Knowledge Point,Scientific notation,Planetary Composition and Structure,0.6931471805599453,Topic,Knowledge Point
1911,Topic to Knowledge Point,mass = density x volume,Planetary Composition and Structure,0.6931471805599453,Topic,Knowledge Point
1912,Knowledge Point to Knowledge Point,Planetary Composition and Structure,Volume and Density Calculations,0.6931471805599453,Knowledge Point,Knowledge Point
1913,Topic to Knowledge Point,Geometry,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
1914,Topic to Knowledge Point,Volume,Comparative Planetology,0.6931471805599453,Topic,Knowledge Point
1915,Topic to Knowledge Point,Scientific notation,Exoplanet Characteristics,0.6931471805599453,Topic,Knowledge Point
1916,Topic to Knowledge Point,mass = density x volume,Understanding of Planetary Composition,1.0986122886681098,Topic,Knowledge Point
1917,Topic to Knowledge Point,Scientific notation,Astronomical Distance Measurement,0.6931471805599453,Topic,Knowledge Point
1918,Topic to Knowledge Point,Integral calculus,Planet Formation Processes,0.6931471805599453,Topic,Knowledge Point
1919,Topic to Knowledge Point,Integral calculus,Mathematical Modelling in Astronomy,0.6931471805599453,Topic,Knowledge Point
1920,Topic to Knowledge Point,Integral calculus,Density and Volume Relationships,0.6931471805599453,Topic,Knowledge Point
1921,Topic to Knowledge Point,Properties of ellipses,Understanding of Exoplanets,1.0986122886681098,Topic,Knowledge Point
1922,Topic to Knowledge Point,Properties of ellipses,Orbital Mechanics,1.6094379124341003,Topic,Knowledge Point
1923,Knowledge Point to Knowledge Point,Understanding of Exoplanets,Orbital Mechanics,1.0986122886681098,Knowledge Point,Knowledge Point
1924,Knowledge Point to Knowledge Point,Mathematical Representation of Orbits,Calculating Orbital Parameters,0.6931471805599453,Knowledge Point,Knowledge Point
1925,Topic to Topic,Scientific notation,Evaluating exponential functions,1.6094379124341003,Topic,Topic
1926,Topic to Topic,Scientific notation,Optional calculus,1.6094379124341003,Topic,Topic
1927,Topic to Topic,Evaluating exponential functions,Optional calculus,1.6094379124341003,Topic,Topic
1928,Topic to Knowledge Point,Scientific notation,Application of Constants and Units,0.6931471805599453,Topic,Knowledge Point
1929,Topic to Topic,Scale model,Measurement,1.0986122886681098,Topic,Topic
1930,Topic to Topic,Graphing functions,Evaluating functions for given values,0.6931471805599453,Topic,Topic
1931,Topic to Topic,Graphing functions,Volume of a sphere,0.6931471805599453,Topic,Topic
1932,Topic to Topic,Graphing functions,mass = density x volume,0.6931471805599453,Topic,Topic
1933,Topic to Topic,Evaluating functions for given values,Volume of a sphere,0.6931471805599453,Topic,Topic
1934,Topic to Topic,Evaluating functions for given values,mass = density x volume,0.6931471805599453,Topic,Topic
1935,Topic to Topic,Integral calculus,Percentage,0.6931471805599453,Topic,Topic
1936,Topic to Topic,Evaluating formulas,mass = density x volume,1.0986122886681098,Topic,Topic
1937,Topic to Topic,Evaluating formulas,Volume of a sphere,1.0986122886681098,Topic,Topic
1938,Topic to Topic,Evaluating formulas,Scientific notation,1.0986122886681098,Topic,Topic
1939,Topic to Topic,mass = density x volume,Volume of a sphere,1.0986122886681098,Topic,Topic
1940,Topic to Knowledge Point,Scientific notation,Understanding of Stellar Properties,0.6931471805599453,Topic,Knowledge Point
1941,Topic to Knowledge Point,Percentage,Understanding of Stellar Properties,0.6931471805599453,Topic,Knowledge Point
1942,Topic to Knowledge Point,Rates of change,Understanding of Stellar Properties,0.6931471805599453,Topic,Knowledge Point
1943,Topic to Knowledge Point,Scientific notation,Comparison of Energies,0.6931471805599453,Topic,Knowledge Point
1944,Topic to Knowledge Point,Percentage,Data Analysis and Interpretation,0.6931471805599453,Topic,Knowledge Point
1945,Topic to Topic,Percentage,Histograms,1.0986122886681098,Topic,Topic
1946,Topic to Topic,Percentage,Re-scaling sample sizes,1.791759469228055,Topic,Topic
1947,Topic to Topic,Histograms,Re-scaling sample sizes,1.0986122886681098,Topic,Topic
1948,Topic to Knowledge Point,Histograms,Data Analysis and Interpretation,1.0986122886681098,Topic,Knowledge Point
1949,Topic to Knowledge Point,Percentage,Classification of Exoplanets,0.6931471805599453,Topic,Knowledge Point
1950,Topic to Knowledge Point,Re-scaling sample sizes,Data Interpretation,0.6931471805599453,Topic,Knowledge Point
1951,Topic to Knowledge Point,Re-scaling sample sizes,Classification of Exoplanets,0.6931471805599453,Topic,Knowledge Point
1952,Topic to Knowledge Point,Percentage,Understanding of Exoplanet Detection Methods,0.6931471805599453,Topic,Knowledge Point
1953,Topic to Knowledge Point,Re-scaling sample sizes,Understanding of Exoplanet Detection Methods,0.6931471805599453,Topic,Knowledge Point
1954,Topic to Topic,Averaging,Histograms,1.3862943611198906,Topic,Topic
1955,Topic to Knowledge Point,Averaging,Data Analysis and Interpretation,0.6931471805599453,Topic,Knowledge Point
1956,Topic to Knowledge Point,Histograms,Mathematical Modeling,0.6931471805599453,Topic,Knowledge Point
1957,Topic to Topic,Graphing tabular data,Interpreting graphical data,0.6931471805599453,Topic,Topic
1958,Topic to Topic,Percentage,Area of circle,1.0986122886681098,Topic,Topic
1959,Topic to Knowledge Point,Area of circle,Data Interpretation,0.6931471805599453,Topic,Knowledge Point
1960,Topic to Topic,Scale model,Scientific notation,1.0986122886681098,Topic,Topic
1961,Topic to Topic,Scale model,Evaluating equations,1.0986122886681098,Topic,Topic
1962,Topic to Topic,Proportion,Metric math,1.0986122886681098,Topic,Topic
1963,Topic to Topic,Proportion,Evaluating equations,1.0986122886681098,Topic,Topic
1964,Topic to Topic,Scientific notation,Evaluating equations,1.0986122886681098,Topic,Topic
1965,Topic to Topic,Metric math,Evaluating equations,1.0986122886681098,Topic,Topic
1966,Topic to Knowledge Point,Scale model,Understanding of the Habitable Zone,0.6931471805599453,Topic,Knowledge Point
1967,Topic to Knowledge Point,Proportion,Understanding of the Habitable Zone,0.6931471805599453,Topic,Knowledge Point
1968,Topic to Knowledge Point,Scientific notation,Understanding of the Habitable Zone,0.6931471805599453,Topic,Knowledge Point
1969,Topic to Knowledge Point,Metric math,Understanding of the Habitable Zone,0.6931471805599453,Topic,Knowledge Point
1970,Topic to Knowledge Point,Metric math,Unit Conversion,0.6931471805599453,Topic,Knowledge Point
1971,Topic to Knowledge Point,Evaluating equations,Understanding of the Habitable Zone,0.6931471805599453,Topic,Knowledge Point
1972,Topic to Knowledge Point,Scale model,Exoplanet Characteristics,0.6931471805599453,Topic,Knowledge Point
1973,Topic to Knowledge Point,Proportion,Exoplanet Characteristics,0.6931471805599453,Topic,Knowledge Point
1974,Topic to Topic,Graphing periodic data,Finding periods,1.0986122886681098,Topic,Topic
1975,Topic to Topic,Graphing periodic data,Evaluating simple formulae,1.0986122886681098,Topic,Topic
1976,Topic to Topic,Finding periods,Evaluating simple formulae,1.0986122886681098,Topic,Topic
1977,Topic to Knowledge Point,Graphing periodic data,Binary Star Systems,1.0986122886681098,Topic,Knowledge Point
1978,Topic to Knowledge Point,Finding periods,Binary Star Systems,1.0986122886681098,Topic,Knowledge Point
1979,Topic to Knowledge Point,Evaluating simple formulae,Binary Star Systems,1.0986122886681098,Topic,Knowledge Point
1980,Topic to Knowledge Point,Rates,Unit Conversion,0.6931471805599453,Topic,Knowledge Point
1981,Topic to Topic,Volume of spheres,mass = density x volume,2.1972245773362196,Topic,Topic
1982,Topic to Topic,Volume of spheres,Decimals,2.1972245773362196,Topic,Topic
1983,Topic to Topic,Volume of spheres,Scientific notation,2.1972245773362196,Topic,Topic
1984,Topic to Topic,mass = density x volume,Decimals,2.1972245773362196,Topic,Topic
1985,Topic to Knowledge Point,Volume of spheres,Unit Conversion,0.6931471805599453,Topic,Knowledge Point
1986,Topic to Knowledge Point,Decimals,Unit Conversion,0.6931471805599453,Topic,Knowledge Point
1987,Topic to Knowledge Point,Volume of spheres,Understanding of Planetary Composition,0.6931471805599453,Topic,Knowledge Point
1988,Topic to Knowledge Point,Decimals,Understanding of Planetary Composition,0.6931471805599453,Topic,Knowledge Point
1989,Topic to Topic,Time calculation,Graph analysis,0.6931471805599453,Topic,Topic
1990,Topic to Knowledge Point,Time calculation,X-ray Emission Mechanisms,0.6931471805599453,Topic,Knowledge Point
1991,Topic to Knowledge Point,Graph analysis,X-ray Emission Mechanisms,0.6931471805599453,Topic,Knowledge Point
1992,Topic to Knowledge Point,Simple linear equations,Understanding of Black Hole Properties,0.6931471805599453,Topic,Knowledge Point
1993,Topic to Knowledge Point,Simple linear equations,Gravitational Effects and Light,0.6931471805599453,Topic,Knowledge Point
1994,Topic to Knowledge Point,Scientific notation,Understanding of Black Hole Properties,1.3862943611198906,Topic,Knowledge Point
1995,Topic to Knowledge Point,Scientific notation,Gravitational Effects and Light,0.6931471805599453,Topic,Knowledge Point
1996,Knowledge Point to Knowledge Point,Understanding of Black Hole Properties,Gravitational Effects and Light,0.6931471805599453,Knowledge Point,Knowledge Point
1997,Topic to Knowledge Point,Simple linear equations,Gravitational Physics,0.6931471805599453,Topic,Knowledge Point
1998,Topic to Knowledge Point,Scientific notation,Gravitational Physics,1.0986122886681098,Topic,Knowledge Point
1999,Topic to Knowledge Point,Scientific notation,Time Calculation,0.6931471805599453,Topic,Knowledge Point
2000,Topic to Knowledge Point,Simple linear equations,GPS Functionality,0.6931471805599453,Topic,Knowledge Point
2001,Topic to Knowledge Point,Scientific notation,GPS Functionality,0.6931471805599453,Topic,Knowledge Point
2002,Topic to Knowledge Point,Simple linear equations,Conversion of Units,1.0986122886681098,Topic,Knowledge Point
2003,Topic to Knowledge Point,Simple linear equations,Application of Key Formulas,1.0986122886681098,Topic,Knowledge Point
2004,Topic to Knowledge Point,Scientific notation,Application of Key Formulas,1.0986122886681098,Topic,Knowledge Point
2005,Topic to Knowledge Point,Scientific notation,Dimensional Analysis and Units,0.6931471805599453,Topic,Knowledge Point
2006,Topic to Knowledge Point,Scientific notation,Computational Skills,0.6931471805599453,Topic,Knowledge Point
2007,Knowledge Point to Knowledge Point,Understanding of Time Dilation,Application of Key Formulas,0.6931471805599453,Knowledge Point,Knowledge Point
2008,Topic to Knowledge Point,Scientific notation,Application of the Schwarzschild Radius Formula,0.6931471805599453,Topic,Knowledge Point
2009,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Application of the Schwarzschild Radius Formula,0.6931471805599453,Topic,Knowledge Point
2010,Topic to Knowledge Point,Scientific notation,Mass of the Sun,0.6931471805599453,Topic,Knowledge Point
2011,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Mass of the Sun,0.6931471805599453,Topic,Knowledge Point
2012,Topic to Knowledge Point,Scientific notation,Units and Measurements in Astronomy,1.0986122886681098,Topic,Knowledge Point
2013,Topic to Knowledge Point,Scientific notation,Roche Limit and Tidal Disruption,1.0986122886681098,Topic,Knowledge Point
2014,Topic to Knowledge Point,Scientific notation,Tidal Acceleration Calculation,0.6931471805599453,Topic,Knowledge Point
2015,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Roche Limit and Tidal Disruption,1.0986122886681098,Topic,Knowledge Point
2016,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Tidal Acceleration Calculation,0.6931471805599453,Topic,Knowledge Point
2017,Knowledge Point to Knowledge Point,Understanding Tidal Forces,Roche Limit and Tidal Disruption,0.6931471805599453,Knowledge Point,Knowledge Point
2018,Topic to Knowledge Point,Scientific notation,Calculation of Tidal Acceleration,0.6931471805599453,Topic,Knowledge Point
2019,Topic to Knowledge Point,Working with equations in one variable to first and second power.,Calculation of Tidal Acceleration,0.6931471805599453,Topic,Knowledge Point
2020,Topic to Knowledge Point,Scientific notation,Understanding Neutron Stars,0.6931471805599453,Topic,Knowledge Point
2021,Topic to Knowledge Point,Algebra,Understanding of General Relativity,0.6931471805599453,Topic,Knowledge Point
2022,Topic to Knowledge Point,Algebra,Mathematical Manipulation,0.6931471805599453,Topic,Knowledge Point
2023,Topic to Knowledge Point,Spherical shells,Mathematical Application in Astronomy,0.6931471805599453,Topic,Knowledge Point
2024,Topic to Knowledge Point,Density,Mathematical Application in Astronomy,1.0986122886681098,Topic,Knowledge Point
2025,Topic to Knowledge Point,Power,Mathematical Application in Astronomy,0.6931471805599453,Topic,Knowledge Point
2026,Topic to Knowledge Point,Scientific notation,Comparative Energy Production,0.6931471805599453,Topic,Knowledge Point
2027,Topic to Knowledge Point,Spherical shells,Comparative Energy Production,0.6931471805599453,Topic,Knowledge Point
2028,Topic to Knowledge Point,Density,Comparative Energy Production,0.6931471805599453,Topic,Knowledge Point
2029,Topic to Knowledge Point,Power,Comparative Energy Production,0.6931471805599453,Topic,Knowledge Point
2030,Topic to Knowledge Point,Spherical shells,Understanding Black Holes,0.6931471805599453,Topic,Knowledge Point
2031,Topic to Knowledge Point,Spherical shells,Density and Mass Calculations,0.6931471805599453,Topic,Knowledge Point
2032,Topic to Knowledge Point,Density,Understanding Black Holes,0.6931471805599453,Topic,Knowledge Point
2033,Topic to Knowledge Point,Power,Understanding Black Holes,0.6931471805599453,Topic,Knowledge Point
2034,Topic to Knowledge Point,Power,Density and Mass Calculations,0.6931471805599453,Topic,Knowledge Point
2035,Topic to Knowledge Point,Scientific notation,Energy Release from Mass,0.6931471805599453,Topic,Knowledge Point
2036,Topic to Knowledge Point,Spherical shells,Energy Release from Mass,0.6931471805599453,Topic,Knowledge Point
2037,Topic to Knowledge Point,Density,Energy Release from Mass,0.6931471805599453,Topic,Knowledge Point
2038,Topic to Knowledge Point,Power,Energy Release from Mass,0.6931471805599453,Topic,Knowledge Point
